('n hdbs', 8499)
('adress', 'ADMIRALTY DR 353A', 'lease_commence_date', '2002', 'ntransactions', 43)
('adress', 'WOODLANDS ST 81 871', 'lease_commence_date', '1996', 'ntransactions', 35)
('adress', 'WOODLANDS ST 81 872', 'lease_commence_date', '1996', 'ntransactions', 45)
('adress', 'WOODLANDS ST 81 873', 'lease_commence_date', '1996', 'ntransactions', 61)
('adress', 'WOODLANDS ST 82 816', 'lease_commence_date', '1994', 'ntransactions', 52)
('adress', 'WOODLANDS ST 82 817', 'lease_commence_date', '1988', 'ntransactions', 16)
('adress', 'WOODLANDS ST 82 818', 'lease_commence_date', '1994', 'ntransactions', 43)
('adress', 'WOODLANDS ST 82 819', 'lease_commence_date', '1989', 'ntransactions', 15)
('adress', 'WOODLANDS ST 82 820', 'lease_commence_date', '1995', 'ntransactions', 36)
('adress', 'WOODLANDS ST 82 821', 'lease_commence_date', '1995', 'ntransactions', 35)
('adress', 'WOODLANDS ST 82 822', 'lease_commence_date', '1996', 'ntransactions', 22)
('adress', 'WOODLANDS ST 82 823', 'lease_commence_date', '1996', 'ntransactions', 37)
('adress', 'WOODLANDS ST 82 837', 'lease_commence_date', '1989', 'ntransactions', 14)
('adress', 'WOODLANDS ST 82 838', 'lease_commence_date', '1988', 'ntransactions', 13)
('adress', 'WOODLANDS ST 82 839', 'lease_commence_date', '1996', 'ntransactions', 41)
('adress', 'WOODLANDS ST 82 840', 'lease_commence_date', '1994', 'ntransactions', 92)
('adress', 'WOODLANDS ST 82 841', 'lease_commence_date', '1996', 'ntransactions', 48)
('adress', 'WOODLANDS ST 82 842', 'lease_commence_date', '1994', 'ntransactions', 103)
('adress', 'WOODLANDS ST 82 843', 'lease_commence_date', '1994', 'ntransactions', 102)
('adress', 'WOODLANDS ST 82 845', 'lease_commence_date', '1994', 'ntransactions', 98)
('adress', 'WOODLANDS ST 82 847', 'lease_commence_date', '1995', 'ntransactions', 45)
('adress', 'WOODLANDS ST 82 848', 'lease_commence_date', '1995', 'ntransactions', 39)
('adress', 'WOODLANDS ST 82 849', 'lease_commence_date', '1995', 'ntransactions', 44)
('adress', 'WOODLANDS ST 82 850', 'lease_commence_date', '1995', 'ntransactions', 40)
('adress', 'WOODLANDS ST 82 874', 'lease_commence_date', '1996', 'ntransactions', 66)
('adress', 'WOODLANDS ST 82 875', 'lease_commence_date', '1996', 'ntransactions', 74)
('adress', 'WOODLANDS ST 82 879', 'lease_commence_date', '1996', 'ntransactions', 79)
('adress', 'WOODLANDS ST 82 880', 'lease_commence_date', '1996', 'ntransactions', 80)
('adress', 'WOODLANDS ST 82 881', 'lease_commence_date', '1996', 'ntransactions', 83)
('adress', 'WOODLANDS ST 82 882', 'lease_commence_date', '1996', 'ntransactions', 96)
('adress', 'WOODLANDS ST 83 829', 'lease_commence_date', '1989', 'ntransactions', 10)
('adress', 'WOODLANDS ST 83 830', 'lease_commence_date', '1994', 'ntransactions', 41)
('adress', 'WOODLANDS ST 83 831', 'lease_commence_date', '1990', 'ntransactions', 46)
('adress', 'WOODLANDS ST 83 832', 'lease_commence_date', '1994', 'ntransactions', 43)
('adress', 'WOODLANDS ST 83 833', 'lease_commence_date', '1989', 'ntransactions', 9)
('adress', 'WOODLANDS ST 83 834', 'lease_commence_date', '1994', 'ntransactions', 43)
('adress', 'WOODLANDS ST 83 835', 'lease_commence_date', '1994', 'ntransactions', 35)
('adress', 'WOODLANDS ST 83 836', 'lease_commence_date', '1996', 'ntransactions', 56)
('adress', 'WOODLANDS ST 83 851', 'lease_commence_date', '1996', 'ntransactions', 100)
('adress', 'WOODLANDS ST 83 853', 'lease_commence_date', '1993', 'ntransactions', 68)
('adress', 'WOODLANDS ST 83 854', 'lease_commence_date', '1993', 'ntransactions', 84)
('adress', 'WOODLANDS ST 83 855', 'lease_commence_date', '1993', 'ntransactions', 75)
('adress', 'WOODLANDS ST 83 856', 'lease_commence_date', '1996', 'ntransactions', 49)
('adress', 'WOODLANDS ST 83 857', 'lease_commence_date', '1996', 'ntransactions', 56)
('adress', 'WOODLANDS ST 83 858', 'lease_commence_date', '1996', 'ntransactions', 71)
('adress', 'WOODLANDS ST 83 859', 'lease_commence_date', '1996', 'ntransactions', 56)
('adress', 'WOODLANDS ST 83 860', 'lease_commence_date', '1996', 'ntransactions', 51)
('adress', 'WOODLANDS ST 83 861', 'lease_commence_date', '1996', 'ntransactions', 50)
('adress', 'WOODLANDS ST 83 862', 'lease_commence_date', '1996', 'ntransactions', 55)
('adress', 'WOODLANDS ST 83 863', 'lease_commence_date', '1996', 'ntransactions', 56)
('adress', 'WOODLANDS ST 83 864', 'lease_commence_date', '1996', 'ntransactions', 53)
('adress', 'WOODLANDS ST 83 865', 'lease_commence_date', '1996', 'ntransactions', 47)
('adress', 'WOODLANDS ST 83 866', 'lease_commence_date', '1996', 'ntransactions', 52)
('adress', 'WOODLANDS ST 83 867', 'lease_commence_date', '1996', 'ntransactions', 42)
('adress', 'WOODLANDS ST 83 868', 'lease_commence_date', '1996', 'ntransactions', 54)
('adress', 'WOODLANDS ST 83 869', 'lease_commence_date', '1996', 'ntransactions', 28)
('adress', 'YISHUN AVE 11 343', 'lease_commence_date', '1988', 'ntransactions', 60)
('adress', 'YISHUN AVE 11 344', 'lease_commence_date', '1988', 'ntransactions', 12)
('adress', 'YISHUN AVE 11 345', 'lease_commence_date', '1988', 'ntransactions', 93)
('adress', 'YISHUN AVE 11 346', 'lease_commence_date', '1988', 'ntransactions', 77)
('adress', 'YISHUN AVE 11 349', 'lease_commence_date', '1988', 'ntransactions', 84)
('adress', 'YISHUN AVE 11 350', 'lease_commence_date', '1988', 'ntransactions', 64)
('adress', 'YISHUN AVE 11 350A', 'lease_commence_date', '1988', 'ntransactions', 8)
('adress', 'YISHUN AVE 11 351', 'lease_commence_date', '1988', 'ntransactions', 25)
('adress', 'YISHUN AVE 11 415', 'lease_commence_date', '1993', 'ntransactions', 28)
('adress', 'YISHUN AVE 11 416', 'lease_commence_date', '1993', 'ntransactions', 31)
('adress', 'YISHUN AVE 11 419', 'lease_commence_date', '1993', 'ntransactions', 26)
('adress', 'YISHUN AVE 11 423', 'lease_commence_date', '1988', 'ntransactions', 75)
('adress', 'YISHUN AVE 11 425', 'lease_commence_date', '1988', 'ntransactions', 67)
('adress', 'YISHUN AVE 11 427', 'lease_commence_date', '1988', 'ntransactions', 84)
('adress', 'YISHUN AVE 11 439', 'lease_commence_date', '1988', 'ntransactions', 73)
('adress', 'YISHUN AVE 11 440', 'lease_commence_date', '1988', 'ntransactions', 66)
('adress', 'YISHUN AVE 2 776', 'lease_commence_date', '1986', 'ntransactions', 63)
('adress', 'YISHUN AVE 2 777', 'lease_commence_date', '1987', 'ntransactions', 23)
('adress', 'YISHUN AVE 2 778', 'lease_commence_date', '1989', 'ntransactions', 79)
('adress', 'YISHUN AVE 2 779', 'lease_commence_date', '1987', 'ntransactions', 14)
('adress', 'YISHUN AVE 2 784', 'lease_commence_date', '1987', 'ntransactions', 104)
('adress', 'YISHUN AVE 2 785', 'lease_commence_date', '1988', 'ntransactions', 53)
('adress', 'YISHUN AVE 2 788', 'lease_commence_date', '1987', 'ntransactions', 43)
('adress', 'YISHUN AVE 2 789', 'lease_commence_date', '1989', 'ntransactions', 21)
('adress', 'YISHUN AVE 2 790', 'lease_commence_date', '1987', 'ntransactions', 64)
('adress', 'YISHUN AVE 2 791', 'lease_commence_date', '1987', 'ntransactions', 33)
('adress', 'YISHUN AVE 3 766', 'lease_commence_date', '1985', 'ntransactions', 68)
('adress', 'YISHUN AVE 3 767', 'lease_commence_date', '1987', 'ntransactions', 25)
('adress', 'YISHUN AVE 3 768', 'lease_commence_date', '1985', 'ntransactions', 52)
('adress', 'YISHUN AVE 3 769', 'lease_commence_date', '1986', 'ntransactions', 17)
('adress', 'YISHUN AVE 3 770', 'lease_commence_date', '1986', 'ntransactions', 80)
('adress', 'YISHUN AVE 3 771', 'lease_commence_date', '1985', 'ntransactions', 86)
('adress', 'YISHUN AVE 3 772', 'lease_commence_date', '1985', 'ntransactions', 73)
('adress', 'YISHUN AVE 3 773', 'lease_commence_date', '1987', 'ntransactions', 93)
('adress', 'YISHUN AVE 3 774', 'lease_commence_date', '1987', 'ntransactions', 156)
('adress', 'YISHUN AVE 4 650', 'lease_commence_date', '1992', 'ntransactions', 4)
('adress', 'YISHUN AVE 4 651', 'lease_commence_date', '1987', 'ntransactions', 57)
('adress', 'YISHUN AVE 4 652', 'lease_commence_date', '1992', 'ntransactions', 24)
('adress', 'YISHUN AVE 4 653', 'lease_commence_date', '1987', 'ntransactions', 62)
('adress', 'YISHUN AVE 4 654', 'lease_commence_date', '1992', 'ntransactions', 22)
('adress', 'YISHUN AVE 4 655', 'lease_commence_date', '1987', 'ntransactions', 80)
('adress', 'YISHUN AVE 4 656', 'lease_commence_date', '1987', 'ntransactions', 7)
('adress', 'YISHUN AVE 4 657', 'lease_commence_date', '1987', 'ntransactions', 63)
('adress', 'YISHUN AVE 4 658', 'lease_commence_date', '1987', 'ntransactions', 55)
('adress', 'YISHUN AVE 4 659', 'lease_commence_date', '1987', 'ntransactions', 6)
('adress', 'YISHUN AVE 4 660', 'lease_commence_date', '1987', 'ntransactions', 83)
('adress', 'YISHUN AVE 4 661', 'lease_commence_date', '1992', 'ntransactions', 28)
('adress', 'YISHUN AVE 4 662', 'lease_commence_date', '1987', 'ntransactions', 75)
('adress', 'YISHUN AVE 4 663', 'lease_commence_date', '1987', 'ntransactions', 39)
('adress', 'YISHUN AVE 4 663A', 'lease_commence_date', '1992', 'ntransactions', 5)
('adress', 'YISHUN AVE 4 664', 'lease_commence_date', '1992', 'ntransactions', 28)
('adress', 'YISHUN AVE 4 664A', 'lease_commence_date', '1992', 'ntransactions', 3)
('adress', 'YISHUN AVE 4 665', 'lease_commence_date', '1992', 'ntransactions', 35)
('adress', 'YISHUN AVE 4 666', 'lease_commence_date', '1987', 'ntransactions', 44)
('adress', 'YISHUN AVE 4 666A', 'lease_commence_date', '1987', 'ntransactions', 10)
('adress', 'YISHUN AVE 4 858', 'lease_commence_date', '1988', 'ntransactions', 45)
('adress', 'YISHUN AVE 4 859', 'lease_commence_date', '1988', 'ntransactions', 33)
('adress', 'YISHUN AVE 4 860', 'lease_commence_date', '1988', 'ntransactions', 35)
('adress', 'YISHUN AVE 4 861', 'lease_commence_date', '1989', 'ntransactions', 79)
('adress', 'YISHUN AVE 4 862', 'lease_commence_date', '1988', 'ntransactions', 81)
('adress', 'YISHUN AVE 4 863', 'lease_commence_date', '1988', 'ntransactions', 54)
('adress', 'YISHUN AVE 4 864', 'lease_commence_date', '1988', 'ntransactions', 43)
('adress', 'YISHUN AVE 5 101', 'lease_commence_date', '1978', 'ntransactions', 87)
('adress', 'YISHUN AVE 5 701', 'lease_commence_date', '1984', 'ntransactions', 141)
('adress', 'YISHUN AVE 5 702', 'lease_commence_date', '1984', 'ntransactions', 12)
('adress', 'YISHUN AVE 5 703', 'lease_commence_date', '1984', 'ntransactions', 111)
('adress', 'YISHUN AVE 5 704', 'lease_commence_date', '1984', 'ntransactions', 128)
('adress', 'YISHUN AVE 5 705', 'lease_commence_date', '1984', 'ntransactions', 12)
('adress', 'YISHUN AVE 5 706', 'lease_commence_date', '1984', 'ntransactions', 127)
('adress', 'YISHUN AVE 5 707', 'lease_commence_date', '1984', 'ntransactions', 89)
('adress', 'YISHUN AVE 5 708', 'lease_commence_date', '1984', 'ntransactions', 7)
('adress', 'YISHUN AVE 5 709', 'lease_commence_date', '1984', 'ntransactions', 125)
('adress', 'YISHUN AVE 5 710', 'lease_commence_date', '1984', 'ntransactions', 123)
('adress', 'YISHUN AVE 5 711', 'lease_commence_date', '1984', 'ntransactions', 4)
('adress', 'YISHUN AVE 5 712', 'lease_commence_date', '1984', 'ntransactions', 136)
('adress', 'YISHUN AVE 5 732', 'lease_commence_date', '1984', 'ntransactions', 15)
('adress', 'YISHUN AVE 5 733', 'lease_commence_date', '1984', 'ntransactions', 76)
('adress', 'YISHUN AVE 5 734', 'lease_commence_date', '1985', 'ntransactions', 97)
('adress', 'YISHUN AVE 5 739', 'lease_commence_date', '1985', 'ntransactions', 111)
('adress', 'YISHUN AVE 5 740', 'lease_commence_date', '1985', 'ntransactions', 100)
('adress', 'YISHUN AVE 5 741', 'lease_commence_date', '1985', 'ntransactions', 81)
('adress', 'YISHUN AVE 5 742', 'lease_commence_date', '1985', 'ntransactions', 101)
('adress', 'YISHUN AVE 5 743', 'lease_commence_date', '1984', 'ntransactions', 7)
('adress', 'YISHUN AVE 6 282', 'lease_commence_date', '1988', 'ntransactions', 25)
('adress', 'YISHUN AVE 6 283', 'lease_commence_date', '1985', 'ntransactions', 102)
('adress', 'YISHUN AVE 6 284', 'lease_commence_date', '1987', 'ntransactions', 94)
('adress', 'YISHUN AVE 6 285', 'lease_commence_date', '1988', 'ntransactions', 13)
('adress', 'YISHUN AVE 6 286', 'lease_commence_date', '1987', 'ntransactions', 77)
('adress', 'YISHUN AVE 6 287', 'lease_commence_date', '1985', 'ntransactions', 91)
('adress', 'YISHUN AVE 6 288', 'lease_commence_date', '1987', 'ntransactions', 88)
('adress', 'YISHUN AVE 6 289', 'lease_commence_date', '1987', 'ntransactions', 98)
('adress', 'YISHUN AVE 6 389', 'lease_commence_date', '1988', 'ntransactions', 85)
('adress', 'YISHUN AVE 6 390', 'lease_commence_date', '1988', 'ntransactions', 74)
('adress', 'YISHUN AVE 6 391', 'lease_commence_date', '1988', 'ntransactions', 30)
('adress', 'YISHUN AVE 6 392', 'lease_commence_date', '1988', 'ntransactions', 33)
('adress', 'YISHUN AVE 6 393', 'lease_commence_date', '1988', 'ntransactions', 66)
('adress', 'YISHUN AVE 6 394', 'lease_commence_date', '1989', 'ntransactions', 91)
('adress', 'YISHUN AVE 6 396', 'lease_commence_date', '1988', 'ntransactions', 18)
('adress', 'YISHUN AVE 6 397', 'lease_commence_date', '1989', 'ntransactions', 91)
('adress', 'YISHUN AVE 6 399', 'lease_commence_date', '1989', 'ntransactions', 94)
('adress', 'YISHUN AVE 6 401', 'lease_commence_date', '1988', 'ntransactions', 22)
('adress', 'YISHUN AVE 6 403', 'lease_commence_date', '1988', 'ntransactions', 61)
('adress', 'YISHUN AVE 6 404', 'lease_commence_date', '1988', 'ntransactions', 82)
('adress', 'YISHUN AVE 6 405', 'lease_commence_date', '1988', 'ntransactions', 32)
('adress', 'YISHUN AVE 6 406', 'lease_commence_date', '1988', 'ntransactions', 24)
('adress', 'YISHUN AVE 6 407', 'lease_commence_date', '1988', 'ntransactions', 81)
('adress', 'YISHUN AVE 6 408', 'lease_commence_date', '1988', 'ntransactions', 75)
('adress', 'YISHUN AVE 6 433', 'lease_commence_date', '1988', 'ntransactions', 75)
('adress', 'YISHUN AVE 6 435', 'lease_commence_date', '1988', 'ntransactions', 68)
('adress', 'YISHUN AVE 6 437', 'lease_commence_date', '1988', 'ntransactions', 75)
('adress', 'YISHUN AVE 7 170', 'lease_commence_date', '1986', 'ntransactions', 47)
('adress', 'YISHUN AVE 7 171', 'lease_commence_date', '1988', 'ntransactions', 65)
('adress', 'YISHUN AVE 7 172', 'lease_commence_date', '1988', 'ntransactions', 74)
('adress', 'YISHUN AVE 7 173', 'lease_commence_date', '1987', 'ntransactions', 72)
('adress', 'YISHUN AVE 7 174', 'lease_commence_date', '1987', 'ntransactions', 83)
('adress', 'YISHUN AVE 7 175', 'lease_commence_date', '1986', 'ntransactions', 40)
('adress', 'YISHUN AVE 9 245', 'lease_commence_date', '1985', 'ntransactions', 56)
('adress', 'YISHUN AVE 9 246', 'lease_commence_date', '1985', 'ntransactions', 74)
('adress', 'YISHUN AVE 9 247', 'lease_commence_date', '1985', 'ntransactions', 55)
('adress', 'YISHUN AVE 9 248', 'lease_commence_date', '1984', 'ntransactions', 13)
('adress', 'YISHUN AVE 9 249', 'lease_commence_date', '1985', 'ntransactions', 59)
('adress', 'YISHUN AVE 9 250', 'lease_commence_date', '1985', 'ntransactions', 62)
('adress', 'YISHUN CTRL 1 926', 'lease_commence_date', '1993', 'ntransactions', 18)
('adress', 'YISHUN CTRL 1 927', 'lease_commence_date', '1993', 'ntransactions', 19)
('adress', 'YISHUN CTRL 1 928', 'lease_commence_date', '1993', 'ntransactions', 16)
('adress', 'YISHUN CTRL 1 930', 'lease_commence_date', '1993', 'ntransactions', 13)
('adress', 'YISHUN CTRL 1 931', 'lease_commence_date', '1993', 'ntransactions', 10)
('adress', 'YISHUN CTRL 1 932', 'lease_commence_date', '1993', 'ntransactions', 21)
('adress', 'YISHUN CTRL 1 935', 'lease_commence_date', '1993', 'ntransactions', 49)
('adress', 'YISHUN CTRL 302', 'lease_commence_date', '1988', 'ntransactions', 52)
('adress', 'YISHUN CTRL 303', 'lease_commence_date', '1988', 'ntransactions', 78)
('adress', 'YISHUN CTRL 304', 'lease_commence_date', '1988', 'ntransactions', 65)
('adress', 'YISHUN CTRL 305', 'lease_commence_date', '1988', 'ntransactions', 36)
('adress', 'YISHUN CTRL 306', 'lease_commence_date', '1987', 'ntransactions', 52)
('adress', 'YISHUN CTRL 320', 'lease_commence_date', '1988', 'ntransactions', 88)
('adress', 'YISHUN CTRL 321', 'lease_commence_date', '1988', 'ntransactions', 83)
('adress', 'YISHUN CTRL 322', 'lease_commence_date', '1988', 'ntransactions', 41)
('adress', 'YISHUN CTRL 323', 'lease_commence_date', '1988', 'ntransactions', 41)
('adress', 'YISHUN CTRL 324', 'lease_commence_date', '1988', 'ntransactions', 19)
('adress', 'YISHUN CTRL 325', 'lease_commence_date', '1988', 'ntransactions', 42)
('adress', 'YISHUN RING RD 103', 'lease_commence_date', '1985', 'ntransactions', 33)
('adress', 'YISHUN RING RD 106', 'lease_commence_date', '1978', 'ntransactions', 49)
('adress', 'YISHUN RING RD 107', 'lease_commence_date', '1982', 'ntransactions', 198)
('adress', 'YISHUN RING RD 108', 'lease_commence_date', '1985', 'ntransactions', 34)
('adress', 'YISHUN RING RD 109', 'lease_commence_date', '1982', 'ntransactions', 20)
('adress', 'YISHUN RING RD 110', 'lease_commence_date', '1986', 'ntransactions', 133)
('adress', 'YISHUN RING RD 111', 'lease_commence_date', '1982', 'ntransactions', 114)
('adress', 'YISHUN RING RD 112', 'lease_commence_date', '1985', 'ntransactions', 86)
('adress', 'YISHUN RING RD 113', 'lease_commence_date', '1986', 'ntransactions', 71)
('adress', 'YISHUN RING RD 114', 'lease_commence_date', '1983', 'ntransactions', 178)
('adress', 'YISHUN RING RD 115', 'lease_commence_date', '1983', 'ntransactions', 90)
('adress', 'YISHUN RING RD 115A', 'lease_commence_date', '2001', 'ntransactions', 31)
('adress', 'YISHUN RING RD 115B', 'lease_commence_date', '2001', 'ntransactions', 43)
('adress', 'YISHUN RING RD 115C', 'lease_commence_date', '2001', 'ntransactions', 24)
('adress', 'YISHUN RING RD 116', 'lease_commence_date', '1983', 'ntransactions', 114)
('adress', 'YISHUN RING RD 117', 'lease_commence_date', '1983', 'ntransactions', 84)
('adress', 'YISHUN RING RD 118', 'lease_commence_date', '1983', 'ntransactions', 81)
('adress', 'YISHUN RING RD 119', 'lease_commence_date', '1985', 'ntransactions', 15)
('adress', 'YISHUN RING RD 120', 'lease_commence_date', '1986', 'ntransactions', 53)
('adress', 'YISHUN RING RD 136', 'lease_commence_date', '1984', 'ntransactions', 90)
('adress', 'YISHUN RING RD 137', 'lease_commence_date', '1985', 'ntransactions', 156)
('adress', 'YISHUN RING RD 138', 'lease_commence_date', '1984', 'ntransactions', 67)
('adress', 'YISHUN RING RD 139', 'lease_commence_date', '1984', 'ntransactions', 84)
('adress', 'YISHUN RING RD 140', 'lease_commence_date', '1985', 'ntransactions', 82)
